Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"SCN4A","Sodium Voltage-Gated Channel Alpha Subunit 4","Protein Coding","44","GC17M063938","6.43780755996704","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCN4A"
"MGMT","O-6-Methylguanine-DNA Methyltransferase","Protein Coding","48","GC10P129467","6.42758226394653","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MGMT"
"XIST","X Inactive Specific Transcript","RNA Gene","24","GC0XM073820","6.41113185882568","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XIST"
"SAMD9","Sterile Alpha Motif Domain Containing 9","Protein Coding","35","GC07M093099","6.38067722320557","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SAMD9"
"HSPD1","Heat Shock Protein Family D (Hsp60) Member 1","Protein Coding","46","GC02M197486","6.37732410430908","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPD1"
"POLR1C","RNA Polymerase I And III Subunit C","Protein Coding","42","GC06P061378","6.3745813369751","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POLR1C"
"IL4R","Interleukin 4 Receptor","Protein Coding","46","GC16P027325","6.37051105499268","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL4R"
"IFIH1","Interferon Induced With Helicase C Domain 1","Protein Coding","46","GC02M162267","6.36049938201904","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFIH1"
"LIG4","DNA Ligase 4","Protein Coding","47","GC13M108207","6.35793685913086","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIG4"
"KCNN4","Potassium Calcium-Activated Channel Subfamily N Member 4","Protein Coding","48","GC19M051287","6.35645866394043","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNN4"
"PDGFB","Platelet Derived Growth Factor Subunit B","Protein Coding","48","GC22M051474","6.35212993621826","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDGFB"
"WNT3A","Wnt Family Member 3A","Protein Coding","46","GC01P228649","6.34881544113159","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WNT3A"
"INHA","Inhibin Subunit Alpha","Protein Coding","42","GC02P219569","6.33077335357666","https://www.genecards.org/cgi-bin/carddisp.pl?gene=INHA"
"CYP1A1","Cytochrome P450 Family 1 Subfamily A Member 1","Protein Coding","46","GC15M074719","6.31868171691895","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP1A1"
"CST3","Cystatin C","Protein Coding","43","GC20M023627","6.31505107879639","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CST3"
"TIMP3","TIMP Metallopeptidase Inhibitor 3","Protein Coding","45","GC22P032800","6.30745935440063","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIMP3"
"RAPSN","Receptor Associated Protein Of The Synapse","Protein Coding","42","GC11M073863","6.30414772033691","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAPSN"
"PLAUR","Plasminogen Activator, Urokinase Receptor","Protein Coding","43","GC19M043646","6.30067205429077","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLAUR"
"LHCGR","Luteinizing Hormone/Choriogonadotropin Receptor","Protein Coding","46","GC02M048686","6.29549026489258","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LHCGR"
"CYP3A4","Cytochrome P450 Family 3 Subfamily A Member 4","Protein Coding","50","GC07M099759","6.29123735427856","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP3A4"
"CDH2","Cadherin 2","Protein Coding","51","GC18M027950","6.27004384994507","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDH2"
"IGF2R","Insulin Like Growth Factor 2 Receptor","Protein Coding","45","GC06P159969","6.26734161376953","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGF2R"
"KIR2DL4","Killer Cell Immunoglobulin Like Receptor, Two Ig Domains And Long Cytoplasmic Tail 4","Protein Coding","39","GC19P057728","6.24393892288208","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIR2DL4"
"DES","Desmin","Protein Coding","46","GC02P219418","6.24094104766846","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DES"
"DNMT1","DNA Methyltransferase 1","Protein Coding","50","GC19M010133","6.22548580169678","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNMT1"
"FOS","Fos Proto-Oncogene, AP-1 Transcription Factor Subunit","Protein Coding","49","GC14P075278","6.21825218200684","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOS"
"BMP2","Bone Morphogenetic Protein 2","Protein Coding","45","GC20P006696","6.21722173690796","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BMP2"
"BCL6","BCL6 Transcription Repressor","Protein Coding","44","GC03M187721","6.21516609191895","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCL6"
"XDH","Xanthine Dehydrogenase","Protein Coding","46","GC02M031334","6.21301412582397","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XDH"
"SH2B3","SH2B Adaptor Protein 3","Protein Coding","46","GC12P111405","6.19415283203125","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SH2B3"
"GLI3","GLI Family Zinc Finger 3","Protein Coding","48","GC07M041960","6.18412113189697","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLI3"
"EIF2AK3","Eukaryotic Translation Initiation Factor 2 Alpha Kinase 3","Protein Coding","48","GC02M088556","6.18327903747559","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF2AK3"
"RELB","RELB Proto-Oncogene, NF-KB Subunit","Protein Coding","45","GC19P045002","6.16895246505737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RELB"
"CBX3","Chromobox 3","Protein Coding","42","GC07P026201","6.16758632659912","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CBX3"
"ERG","ETS Transcription Factor ERG","Protein Coding","45","GC21M038367","6.1643123626709","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERG"
"PIK3C2A","Phosphatidylinositol-4-Phosphate 3-Kinase Catalytic Subunit Type 2 Alpha","Protein Coding","46","GC11M017336","6.16413307189941","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3C2A"
"IVNS1ABP","Influenza Virus NS1A Binding Protein","Protein Coding","39","GC01M185302","6.15560388565063","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IVNS1ABP"
"GHR","Growth Hormone Receptor","Protein Coding","45","GC05P042429","6.14948225021362","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GHR"
"MYH7","Myosin Heavy Chain 7","Protein Coding","46","GC14M023412","6.1494460105896","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYH7"
"SERPINA3","Serpin Family A Member 3","Protein Coding","42","GC14P094612","6.14738702774048","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINA3"
"ALPP","Alkaline Phosphatase, Placental","Protein Coding","45","GC02P232378","6.14513826370239","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALPP"
"OTC","Ornithine Transcarbamylase","Protein Coding","46","GC0XP038353","6.14215850830078","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OTC"
"CD36","CD36 Molecule","Protein Coding","47","GC07P080369","6.1360297203064","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD36"
"SPARC","Secreted Protein Acidic And Cysteine Rich","Protein Coding","49","GC05M151661","6.13584613800049","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPARC"
"BCL10","BCL10 Immune Signaling Adaptor","Protein Coding","44","GC01M085265","6.13097238540649","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCL10"
"BCL2L1","BCL2 Like 1","Protein Coding","46","GC20M031664","6.11666584014893","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCL2L1"
"HAVCR2","Hepatitis A Virus Cellular Receptor 2","Protein Coding","42","GC05M157063","6.11473274230957","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HAVCR2"
"SOX9","SRY-Box Transcription Factor 9","Protein Coding","46","GC17P072121","6.11420726776123","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOX9"
"GALNT3","Polypeptide N-Acetylgalactosaminyltransferase 3","Protein Coding","45","GC02M165747","6.10760593414307","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GALNT3"
"CD80","CD80 Molecule","Protein Coding","40","GC03M119524","6.10275793075562","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD80"
"IFNB1","Interferon Beta 1","Protein Coding","40","GC09M021077","6.09049367904663","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFNB1"
"CYP1A2","Cytochrome P450 Family 1 Subfamily A Member 2","Protein Coding","45","GC15P074748","6.08075666427612","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP1A2"
"ZEB2","Zinc Finger E-Box Binding Homeobox 2","Protein Coding","47","GC02M144384","6.06127023696899","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZEB2"
"PDCD1","Programmed Cell Death 1","Protein Coding","46","GC02M241849","6.0539870262146","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDCD1"
"TACR1","Tachykinin Receptor 1","Protein Coding","45","GC02M075010","6.03940773010254","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TACR1"
"APOA1","Apolipoprotein A1","Protein Coding","48","GC11M116835","6.03595685958862","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOA1"
"TXNRD2","Thioredoxin Reductase 2","Protein Coding","46","GC22M019863","6.03592109680176","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TXNRD2"
"CHEK2","Checkpoint Kinase 2","Protein Coding","52","GC22M028687","6.0265531539917","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHEK2"
"FANCD2","FA Complementation Group D2","Protein Coding","46","GC03P010026","6.02280712127686","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FANCD2"
"ELP4","Elongator Acetyltransferase Complex Subunit 4","Protein Coding","38","GC11P031509","6.01495885848999","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELP4"
"HBG2","Hemoglobin Subunit Gamma 2","Protein Coding","40","GC11M005815","6.01021289825439","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HBG2"
"MIR27A","MicroRNA 27a","RNA Gene","22","GC19M014196","6.00686454772949","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR27A"
"LMOD3","Leiomodin 3","Protein Coding","38","GC03M069156","6.00333118438721","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LMOD3"
"VCP","Valosin Containing Protein","Protein Coding","48","GC09M035056","6.00194454193115","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VCP"
"CDC42","Cell Division Cycle 42","Protein Coding","50","GC01P022152","5.98894548416138","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDC42"
"MDH2","Malate Dehydrogenase 2","Protein Coding","47","GC07P076048","5.96040344238281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MDH2"
"CTSB","Cathepsin B","Protein Coding","50","GC08M011842","5.95790672302246","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTSB"
"COL4A5","Collagen Type IV Alpha 5 Chain","Protein Coding","43","GC0XP108439","5.94996166229248","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL4A5"
"TERC","Telomerase RNA Component","RNA Gene","28","GC03M169765","5.94868564605713","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TERC"
"FGF23","Fibroblast Growth Factor 23","Protein Coding","44","GC12M004368","5.94615173339844","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF23"
"ADIPOQ","Adiponectin, C1Q And Collagen Domain Containing","Protein Coding","44","GC03P186842","5.94427633285522","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADIPOQ"
"KIR2DL2","Killer Cell Immunoglobulin Like Receptor, Two Ig Domains And Long Cytoplasmic Tail 2","Protein Coding","24","GC19Mr00108","5.94004821777344","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIR2DL2"
"GSTP1","Glutathione S-Transferase Pi 1","Protein Coding","49","GC11P067583","5.92644309997559","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSTP1"
"SLC19A1","Solute Carrier Family 19 Member 1","Protein Coding","46","GC21M045493","5.92403221130371","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC19A1"
"PARP1","Poly(ADP-Ribose) Polymerase 1","Protein Coding","48","GC01M226360","5.9156756401062","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PARP1"
"NLGN4X","Neuroligin 4 X-Linked","Protein Coding","40","GC0XM005840","5.90664577484131","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NLGN4X"
"SLC26A2","Solute Carrier Family 26 Member 2","Protein Coding","44","GC05P149944","5.88586521148682","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC26A2"
"KRT7","Keratin 7","Protein Coding","41","GC12P052232","5.86947965621948","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT7"
"EDNRA","Endothelin Receptor Type A","Protein Coding","49","GC04P147480","5.8642053604126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EDNRA"
"CFP","Complement Factor Properdin","Protein Coding","42","GC0XM047624","5.86027956008911","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CFP"
"MT-ATP6","Mitochondrially Encoded ATP Synthase Membrane Subunit 6","Protein Coding","33","GCMTP008531","5.84331083297729","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-ATP6"
"MYO5A","Myosin VA","Protein Coding","44","GC15M071118","5.82876491546631","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYO5A"
"HFE","Homeostatic Iron Regulator","Protein Coding","42","GC06P026087","5.82517242431641","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HFE"
"SHH","Sonic Hedgehog Signaling Molecule","Protein Coding","48","GC07M155799","5.82315731048584","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SHH"
"KL","Klotho","Protein Coding","44","GC13P033016","5.82309103012085","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KL"
"CDK4","Cyclin Dependent Kinase 4","Protein Coding","52","GC12M057743","5.82206058502197","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK4"
"GSTT1","Glutathione S-Transferase Theta 1","Protein Coding","32","GC22Mi00270","5.8186206817627","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSTT1"
"PF4","Platelet Factor 4","Protein Coding","40","GC04M073980","5.81709671020508","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PF4"
"STAT4","Signal Transducer And Activator Of Transcription 4","Protein Coding","46","GC02M191029","5.81488227844238","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAT4"
"LOC107126288","NUP98-HOXA13 Recombination Region","Biological Region","2","GC07P027486","5.80788993835449","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC107126288"
"NTRK2","Neurotrophic Receptor Tyrosine Kinase 2","Protein Coding","52","GC09P084668","5.80647850036621","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NTRK2"
"APEX1","Apurinic/Apyrimidinic Endodeoxyribonuclease 1","Protein Coding","44","GC14P020455","5.80298709869385","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APEX1"
"GH1","Growth Hormone 1","Protein Coding","43","GC17M063917","5.7965612411499","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GH1"
"CD86","CD86 Molecule","Protein Coding","42","GC03P122055","5.79135847091675","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD86"
"LCN2","Lipocalin 2","Protein Coding","42","GC09P128149","5.79039192199707","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LCN2"
"CSTA","Cystatin A","Protein Coding","42","GC03P122325","5.7895393371582","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSTA"
"ERCC4","ERCC Excision Repair 4, Endonuclease Catalytic Subunit","Protein Coding","45","GC16P013920","5.75635242462158","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERCC4"
"MTMR14","Myotubularin Related Protein 14","Protein Coding","43","GC03P009649","5.74371242523193","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTMR14"
"ENO2","Enolase 2","Protein Coding","46","GC12P006913","5.74328279495239","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENO2"
"SLC11A1","Solute Carrier Family 11 Member 1","Protein Coding","46","GC02P218382","5.7406644821167","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC11A1"
"CYP17A1","Cytochrome P450 Family 17 Subfamily A Member 1","Protein Coding","48","GC10M102830","5.72845935821533","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP17A1"
"KRT19","Keratin 19","Protein Coding","44","GC17M041523","5.72765874862671","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT19"
"GDNF","Glial Cell Derived Neurotrophic Factor","Protein Coding","46","GC05M037812","5.71975183486938","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GDNF"
"B3GALNT1","Beta-1,3-N-Acetylgalactosaminyltransferase 1 (Globoside Blood Group)","Protein Coding","41","GC03M161083","5.71621561050415","https://www.genecards.org/cgi-bin/carddisp.pl?gene=B3GALNT1"
"PLP1","Proteolipid Protein 1","Protein Coding","42","GC0XP103773","5.70219612121582","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLP1"
"CD69","CD69 Molecule","Protein Coding","39","GC12M016929","5.70173358917236","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD69"
"KISS1","KiSS-1 Metastasis Suppressor","Protein Coding","41","GC01M204190","5.69923782348633","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KISS1"
"IL11","Interleukin 11","Protein Coding","40","GC19M055364","5.69911289215088","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL11"
"MMP12","Matrix Metallopeptidase 12","Protein Coding","44","GC11M102862","5.69638156890869","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP12"
"SLC1A3","Solute Carrier Family 1 Member 3","Protein Coding","50","GC05P036626","5.68501949310303","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC1A3"
"EZH2","Enhancer Of Zeste 2 Polycomb Repressive Complex 2 Subunit","Protein Coding","53","GC07M148807","5.67086029052734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EZH2"
"DHCR7","7-Dehydrocholesterol Reductase","Protein Coding","45","GC11M071428","5.66426467895508","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DHCR7"
"DYNC2H1","Dynein Cytoplasmic 2 Heavy Chain 1","Protein Coding","38","GC11P103109","5.65180492401123","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DYNC2H1"
"NPHS1","NPHS1 Adhesion Molecule, Nephrin","Protein Coding","44","GC19M035825","5.64892768859863","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPHS1"
"GP6","Glycoprotein VI Platelet","Protein Coding","44","GC19M055013","5.62826442718506","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GP6"
"GATA4","GATA Binding Protein 4","Protein Coding","48","GC08P011676","5.57995510101318","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GATA4"
"PROKR2","Prokineticin Receptor 2","Protein Coding","41","GC20M005341","5.57577991485596","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PROKR2"
"CLOCK","Clock Circadian Regulator","Protein Coding","43","GC04M055427","5.56973695755005","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLOCK"
"KLHL40","Kelch Like Family Member 40","Protein Coding","36","GC03P042685","5.56615304946899","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLHL40"
